Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2018-01-03,295.94,298.5,295.47,297.8,3211195.0,0.0,1.0,292.95686094155485,295.49105558915363,292.4915986429723,294.79811174020085,3211195.0
2018-01-02,295.75,296.99,295.396,296.84,2978918.0,0.0,1.0,292.7687761825534,293.99627671498405,292.41834457894015,293.8477887473513,2978918.0
2017-12-29,296.94,297.3,294.83,294.91,1824591.0,0.0,1.0,293.9467807257731,294.3031518480917,291.85804998107255,291.93724356381006,1824591.0
2017-12-28,295.81,296.99,294.74,296.35,1436543.0,0.0,1.0,292.8281713696065,293.99627671498405,291.76895720049293,293.36272805308437,1436543.0
2017-12-27,296.41,296.8,294.8,295.62,1447837.0,0.0,1.0,293.42212324013747,293.8081919559826,291.82835238754603,292.640086610605,1447837.0
2017-12-26,295.54,297.44,294.65,295.36,1394737.0,0.0,1.0,292.56089302786756,294.44174061788226,291.67986441991326,292.38270746670827,1394737.0
2017-12-22,295.135,296.52,293.01,295.1,2257000.0,0.0,1.0,292.15997551525913,293.53101441640143,290.0563959737953,292.1253283228115,2257000.0
2017-12-21,298.04,298.3852,294.1301,295.03,5395193.0,0.0,1.0,295.03569248841325,295.3774127979254,291.16520512409824,292.0560339379162,5395193.0
2017-12-20,298.88,299.33,297.11,297.9,2531820.0,0.0,1.0,295.86722510715657,296.3126890100548,294.11506708909025,294.89710371862265,2531820.0
2017-12-19,296.35,297.58,294.1809,297.25,2680754.0,0.0,1.0,293.36272805308437,294.5803293876728,291.2154930491365,294.2536558588808,2680754.0
2017-12-18,295.08,297.14,294.52,296.14,2901145.0,0.0,1.0,292.1055299271271,294.14476468261677,291.5511748479649,293.1548448983985,2901145.0
2017-12-15,296.05,297.37,293.02,293.94,6932943.0,0.0,1.0,293.0657521178189,294.372446232987,290.0662951716375,290.9770213731183,6932943.0
2017-12-14,292.64,296.82,292.6,293.88,3912592.0,0.0,1.0,289.69012565363454,293.8279903516669,289.65052886226584,290.9176261860652,3912592.0
2017-12-13,290.5,295.85,289.7,291.84,5002634.0,0.0,1.0,287.57169731540745,292.86776816097523,286.7797614880328,288.8981898262599,5002634.0
2017-12-12,288.16,292.8,287.72,289.94,5357513.0,0.0,1.0,285.2552850203367,289.8485128191095,284.8197203152807,287.0173422362452,5357513.0
2017-12-11,286.21,286.49,279.9,283.16,4065242.0,0.0,1.0,283.32494144111104,283.6021189806922,277.0785476026938,280.3056860992454,4065242.0
2017-12-08,285.01,287.32,283.56,285.9,4440341.0,0.0,1.0,282.1370377000492,284.42375240159333,280.7016540129327,283.01806630800337,4440341.0
2017-12-07,278.49,284.79,277.8,281.97,4259441.0,0.0,1.0,275.68276070694606,281.9192553475212,274.99971605583545,279.12768155602566,4259441.0
2017-12-06,274.87,279.14,274.0046,278.27,2536850.0,0.0,1.0,272.0992510880759,276.3262085666879,271.2425745068134,275.464978354418,2536850.0
2017-12-05,279.01,279.44,274.86,275.54,2805870.0,0.0,1.0,276.19751899473954,276.6231845019534,272.08935189023373,272.76249734350216,2805870.0
2017-12-04,276.16,281.83,276.0,277.97,5521964.0,0.0,1.0,273.3762476097175,278.98909278623506,273.21786044424255,275.1680024191526,5521964.0
2017-12-01,277.51,278.73,270.6,271.38,4592374.0,0.0,1.0,274.71263931841213,275.92034145515845,267.8722936094639,268.6444310411541,4592374.0
2017-11-30,269.91,277.04,269.43,276.8,4817062.0,0.0,1.0,267.1892489583533,274.24737701982957,266.7140874619285,274.0097962716172,4817062.0
2017-11-29,269.48,269.6807,266.15,269.3,3028920.0,0.0,1.0,266.7635834511394,266.962260351832,263.46715056969254,266.58539788998013,3028920.0
2017-11-28,267.0,268.01,265.23,267.99,2262052.0,0.0,1.0,264.3085823862781,265.30840136833854,262.5564243682118,265.2886029726542,2262052.0
2017-11-27,265.38,266.84,264.72,265.58,1771571.0,0.0,1.0,262.70491233584454,264.15019522080314,262.0515652782605,262.9028962926882,1771571.0
2017-11-24,265.26,266.57,264.5304,265.88,788957.0,0.0,1.0,262.58612196173834,263.8829168790642,261.86387648717266,263.1998722279536,788957.0
2017-11-22,267.0,267.48,264.53,265.15,1470832.0,0.0,1.0,264.3085823862781,264.7837438827029,261.863480519259,262.4772307854743,1470832.0
2017-11-21,266.24,267.0,264.71,266.99,2267017.0,0.0,1.0,263.5562433502722,264.3085823862781,262.0416660804183,264.2986831884359,2267017.0
2017-11-20,263.0,265.6189,262.76,264.63,2445607.0,0.0,1.0,260.34890324940505,262.94140417229426,260.11132250119266,261.96247249768084,2445607.0
2017-11-17,262.82,263.74,262.03,262.26,1724590.0,0.0,1.0,260.17071768824576,261.0814438897266,259.3886810587133,259.6163626090835,1724590.0
2017-11-16,263.76,265.04,263.34,263.7,2710124.0,0.0,1.0,261.10124228541093,262.36833960921035,260.68547597603924,261.04184709835783,2710124.0
2017-11-15,261.42,264.77,260.15,262.86,2510533.0,0.0,1.0,258.7848299903402,262.1010612674714,257.52763186438295,260.2103144796145,2510533.0
2017-11-14,262.0,262.4,260.2,261.76,2358069.0,0.0,1.0,259.3589834651868,259.75495137887407,257.5771278535939,259.1214027169744,2358069.0
2017-11-13,261.67,263.36,260.49,262.42,2604815.0,0.0,1.0,259.03230993639477,260.70527437172365,257.8642045910172,259.7747497745585,2604815.0
2017-11-10,262.11,262.5,259.6,260.85,1740271.0,0.0,1.0,259.4678746414508,259.8539433572959,256.98317598306295,258.2205757133358,1740271.0
2017-11-09,265.01,266.75,259.5626,262.7,3215203.0,1.42,1.0,262.3386420156838,264.0611024402235,256.9461529831331,260.05192731413956,3215203.0
2017-11-08,266.14,267.62,265.29,265.57,2722230.0,0.0,1.0,262.0408145365178,263.49801903608216,261.2039065469032,261.4795938846586,2722230.0
2017-11-07,264.07,267.28,264.07,266.13,3205378.0,0.0,1.0,260.00269743239744,263.1632558402363,260.00269743239744,262.0309685601694,3205378.0
2017-11-06,262.62,265.84,262.5327,264.07,2909813.0,0.0,1.0,258.57503086187836,261.7454352460656,258.4890754883568,260.00269743239744,2909813.0
2017-11-03,262.42,263.79,260.08,261.75,2610784.0,0.0,1.0,258.3781113349103,259.7270100946421,256.0741528693829,257.7184309195669,2610784.0
2017-11-02,258.31,263.24,258.0,262.63,2528457.0,0.0,1.0,254.33141505571476,259.18548139547966,254.0261897889141,258.58487683822676,2528457.0
2017-11-01,258.29,259.41,256.24,258.5,2929490.0,0.0,1.0,254.31172310301795,255.41447245403958,252.29329795159438,254.51848860633447,2929490.0
2017-10-31,259.34,259.93,257.47,257.98,2742775.0,0.0,1.0,255.3455506196007,255.92646322415678,253.50435304244854,254.0064978362173,2742775.0
2017-10-30,255.45,260.41,255.33,259.25,3025787.0,0.0,1.0,251.51546582007018,256.39907008888036,251.3973141038893,255.25693683246504,3025787.0
2017-10-27,258.26,259.4994,255.8,256.46,2899168.0,0.0,1.0,254.2821851739727,255.5024954825943,251.86007499226446,252.50990943125933,2899168.0
2017-10-26,259.72,261.44,257.31,259.27,3418916.0,0.0,1.0,255.71969772084023,257.4132056527663,253.346817420874,255.27662878516185,3418916.0
2017-10-25,264.78,266.0,254.5,258.4,7318222.0,0.0,1.0,260.7017617531344,261.90297086764014,250.5800980669715,254.4200288428504,7318222.0
2017-10-24,263.24,267.21,263.24,266.0,4397286.0,0.0,1.0,259.18548139547966,263.0943340057974,259.18548139547966,261.90297086764014,4397286.0
2017-10-23,265.13,265.98,262.14,262.32,3302052.0,0.0,1.0,261.0463709253287,261.88327891494333,258.1024239971548,258.27965157142614,3302052.0
2017-10-20,260.36,264.8272,259.44,264.75,3955922.0,0.0,1.0,256.3498402071383,260.7482347614989,255.4440103830848,260.6722238240892,3955922.0
2017-10-19,258.98,259.1,256.03,259.04,2589045.0,0.0,1.0,254.99109547105806,255.10924718723896,252.0865324482778,255.0501713291485,2589045.0
2017-10-18,258.47,260.73,256.66,260.04,2051651.0,0.0,1.0,254.4889506772893,256.7141413320294,252.70682895822753,256.0347689639893,2051651.0
2017-10-17,256.49,259.05,256.26,258.62,2515815.0,0.0,1.0,252.5394473603046,255.0600173054969,252.3129899042912,254.63664032251538,2515815.0
2017-10-16,261.5,262.0,259.69,259.75,1818869.0,0.0,1.0,257.47228151085676,257.9645803282771,255.69015979179497,255.74923564988543,1818869.0
2017-10-13,262.9,263.79,260.74,260.74,2243883.0,0.0,1.0,258.8507181996338,259.7270100946421,256.7239873083778,256.7239873083778,2243883.0
2017-10-12,260.95,262.98,260.0,261.91,2577900.0,0.0,1.0,256.93075281169433,258.92948601042104,255.99538505859562,257.87596654114145,2577900.0
2017-10-11,261.32,261.65,259.02,261.44,2890152.0,0.0,1.0,257.2950539365854,257.61997115608284,255.03047937645167,257.4132056527663,2890152.0
2017-10-10,259.74,261.06,257.2,260.93,2739589.0,0.0,1.0,255.73938967353703,257.0390585515268,253.2385116810415,256.91106085899753,2739589.0
2017-10-09,259.0,259.0,257.11,258.39,2146777.0,0.0,1.0,255.01078742375486,255.01078742375486,253.14989789390586,254.410182866502,2146777.0
2017-10-06,258.0,258.9018,257.06,258.58,2735772.0,0.0,1.0,254.0261897889141,254.91409993601349,253.1006680121638,254.59725641712174,2735772.0
2017-10-05,255.28,258.99,254.78,258.89,3940198.0,0.0,1.0,251.34808422214726,255.00094144740646,250.85578540472687,254.90248168392236,3940198.0
2017-10-04,256.12,257.13,254.07,255.76,3030643.0,0.0,1.0,252.1751462354135,253.16958984660266,250.15672108398994,251.82069108687082,3030643.0
2017-10-03,255.99,258.26,254.69,255.46,3163350.0,0.0,1.0,252.0471485428842,254.2821851739727,250.7671716175912,251.5253117964186,3163350.0
2017-10-02,254.65,255.99,253.5301,255.99,2685053.0,0.0,1.0,250.7277877121976,252.0471485428842,249.62513682093945,252.0471485428842,2685053.0
2017-09-29,253.85,255.26,252.591,254.21,2530961.0,0.0,1.0,249.940109604325,251.32839226945043,248.7005011820605,250.29456475286767,2530961.0
2017-09-28,254.11,255.8,251.17,254.27,2585753.0,0.0,1.0,250.1961049893836,251.86007499226446,247.30138794295175,250.3536406109581,2585753.0
2017-09-27,255.27,258.77,253.971,255.28,3838947.0,0.0,1.0,251.33823824579886,254.78432996774146,250.05924591814073,251.34808422214726,3838947.0
2017-09-26,254.6,256.48,253.54,253.7,2173461.0,0.0,1.0,250.67855783045553,252.5296013839562,249.63488433752434,249.79241995909885,2173461.0
2017-09-25,256.97,256.97,251.5,254.32,3478984.0,0.0,1.0,253.01205422502815,253.01205422502815,247.62630516244923,250.40287049270015,3478984.0
2017-09-22,256.31,259.3,256.13,256.45,3475002.0,0.0,1.0,252.36221978603325,255.3061667142071,252.1849922117619,252.50006345491093,3475002.0
2017-09-21,256.13,256.99,254.4239,256.04,2808583.0,0.0,1.0,252.1849922117619,253.03174617772495,250.5051701869601,252.09637842462627,2808583.0
2017-09-20,253.26,256.6924,252.25,255.46,3852323.0,0.0,1.0,249.35919699976893,252.73872992159636,248.36475338857977,251.5253117964186,3852323.0
2017-09-19,253.08,255.17,251.631,252.46,4124106.0,0.0,1.0,249.1819694254976,251.23977848231476,247.75528745261335,248.57151889189635,4124106.0
2017-09-18,249.97,253.7875,248.91,253.08,5192959.0,0.0,1.0,246.11987078114288,249.87857225214742,245.07619728821166,249.1819694254976,5192959.0
2017-09-15,247.36,249.95,246.21,249.0,9033301.0,0.0,1.0,243.5500709542085,246.10017882844605,242.41778367414165,245.16481107534733,9033301.0
2017-09-14,243.0,245.61,242.5,245.23,4992220.0,0.0,1.0,239.2572252663028,241.8270250932372,238.76492644888245,241.4528779919977,4992220.0
2017-09-13,240.0,243.48,237.09,241.93,4529090.0,0.0,1.0,236.30343236178055,239.72983213102637,233.438253244394,238.20370579702322,4529090.0
2017-09-12,240.59,241.7074,238.95,240.58,2702717.0,0.0,1.0,236.8843449663366,237.98453436350766,235.26960484519776,236.8744989899882,2702717.0
2017-09-11,239.5,241.85,239.31,240.59,3628146.0,0.0,1.0,235.8111335443602,238.12493798623595,235.62405999374045,236.8843449663366,3628146.0
2017-09-08,235.75,239.39,235.21,238.78,3404151.0,0.0,1.0,232.11889241370736,235.7028278045277,231.58720969089336,235.10222324727485,3404151.0
2017-09-07,234.75,236.54,234.29,236.31,2994359.0,0.0,1.0,231.1342947788666,232.89672454523156,230.68137986683985,232.67026708921819,2994359.0
